date,Food,Housing,Transport,Health,Recreation,Misc,Headline
2013-02-01,3.6363636363636376,2.4494142705005384,1.8036072144288484,2.0585048754062862,1.323828920570258,0.8130081300812941,2.4159663865546133
2013-03-01,3.654822335025365,2.555910543130979,1.5904572564612307,2.4945770065075923,1.8329938900203624,1.0162601626016343,2.515723270440251
2013-04-01,4.57317073170731,2.4390243902439046,-0.19646365422396617,2.3579849946409492,1.4198782961460488,1.1167512690355208,2.1897810218977964
2013-05-01,4.255319148936176,2.330508474576254,0.990099009900991,2.467811158798283,1.527494908350313,0.9127789046653234,2.3983315954118734
2013-06-01,3.7525354969573987,2.4364406779660897,1.5920398009950265,1.9230769230769384,1.2207527975584886,1.4242115971515812,2.5104602510460206
2013-07-01,3.8461538461538325,2.4312896405919826,1.6765285996055201,2.564102564102577,0.7113821138211351,1.4227642276422703,2.4033437826541215
2013-08-01,4.141414141414135,2.428722280887019,1.3631937682570427,2.77777777777779,0.9164969450101701,1.2158054711246313,2.393340270551514
2013-09-01,4.2424242424242475,2.212855637513167,1.0837438423645374,2.771855010660995,0.9109311740890691,0.9063444108761365,2.385892116182564
2013-10-01,3.8190954773869246,2.3182297154899834,-0.39447731755424265,2.555910543130979,0.6048387096774244,0.6036217303822866,2.066115702479343
2013-11-01,2.7833001988071704,2.1008403361344463,0.09960159362549792,2.4468085106382986,1.2108980827447047,0.5015045135406293,1.855670103092777
2013-12-01,1.9646365422396839,2.1874999999999867,0.3956478733926794,2.4468085106382986,0.8072653884964698,0.20040080160321772,1.9527235354573458
2014-01-01,1.9627085377821318,2.083333333333326,0.4980079681274896,2.866242038216571,0.40404040404040664,0.7063572149344166,1.7525773195876226
2014-02-01,1.7543859649122862,1.9750519750519668,-0.393700787401563,3.397027600849256,0.7035175879396949,0.9072580645161255,1.6410256410256396
2014-03-01,1.7629774730656411,1.869158878504673,-0.9784735812133127,3.1746031746031855,0.6000000000000005,1.0060362173038184,1.5337423312883347
2014-04-01,0.4859086491739495,1.9668737060041463,1.476377952755903,2.8272251308900653,0.49999999999998934,0.40160642570281624,1.6326530612244872
2014-05-01,-0.6802721088435382,2.0703933747411973,0.39215686274509665,2.9319371727748678,1.2036108324974926,0.3015075376884502,1.4256619144602745
2014-06-01,0.09775171065493637,1.9648397104446547,0.8814887365328206,3.039832285115285,1.306532663316573,0.0,1.8367346938775508
2014-07-01,-0.3898635477582735,2.063983488132104,1.1639185257032114,2.604166666666674,1.5136226034308864,-0.501002004008011,1.6326530612244872
2014-08-01,-1.066925315227929,2.0618556701030855,1.056676272814605,2.8066528066527985,1.4127144298688332,-0.4004004004004025,1.5243902439024293
2014-09-01,-1.3565891472868241,2.1649484536082397,0.0,2.385892116182564,0.7021063189568633,-0.3992015968063978,1.317122593718345
2014-10-01,-1.3552758954501365,2.162718846549949,0.4950495049504955,2.180685358255463,1.102204408817653,-0.30000000000000027,1.3157894736842035
2014-11-01,-1.6441005802707909,2.160493827160481,-0.19900497512438386,1.9730010384215957,0.3988035892322994,-0.698602794411185,1.1133603238866474
2014-12-01,-1.7341040462427681,1.3251783893985847,-1.379310344827589,2.0768431983385183,0.6006006006005871,-0.5999999999999894,0.7056451612903247
2015-01-01,-2.5024061597690217,1.4285714285714235,-2.7750247770069514,2.1671826625387025,0.1006036217303663,-0.4008016032064021,0.5065856129685908
2015-02-01,-3.256704980842917,1.4271151885830946,-2.667984189723327,1.7453798767967044,-0.698602794411185,-0.4995004995005048,0.4036326942482349
2015-03-01,-2.887391722810395,1.3251783893985847,-1.9762845849802368,2.051282051282044,-0.6958250497017815,-0.5976095617529986,0.302114803625364
2015-04-01,-2.8046421663442955,1.2182741116751217,-2.7158098933074637,2.0366598778004175,-0.3980099502487566,-0.20000000000000018,0.3012048192771122
2015-05-01,-1.7612524461839474,1.2170385395537497,-1.46484375,2.238046795523907,-0.8919722497522375,-0.2004008016032066,0.5020080321285203
2015-06-01,-2.246093750000011,1.3184584178498993,-1.747572815533982,1.6276703967446737,-0.8928571428571397,0.10030090270811698,0.30060120240480437
2015-07-01,-2.641878669275932,1.2133468149645887,-1.821668264621279,2.3350253807106647,-0.497017892644136,0.6042296072507725,0.40160642570281624
2015-08-01,-2.450980392156865,1.21212121212122,-2.471482889733845,1.8200202224469164,-0.7960199004975133,0.7035175879396949,0.4004004004003914
2015-09-01,-2.259332023575633,1.1099899091826515,-2.631578947368407,2.0263424518743633,-0.5976095617529986,0.5010020040080221,0.20000000000000018
2015-10-01,-2.7477919528950068,1.2096774193548487,-2.6600985221674867,1.6260162601625883,-0.29732408325074955,0.7021063189568633,0.19980019980019303
2015-11-01,-2.4582104228121904,1.2084592145015227,-2.093718843469583,1.6293279022403295,-0.09930486593844323,1.2060301507537785,0.4004004004003914
2015-12-01,-2.941176470588236,1.2072434607645732,-0.09990009990009652,1.5259409969481164,-0.19900497512438386,1.106639839034207,0.5005005005005003
2016-01-01,-2.566633761105619,1.4084507042253502,-0.5096839959225274,2.2222222222222143,0.0,1.3078470824949617,0.7056451612903247
2016-02-01,-2.17821782178218,1.306532663316573,-1.0152284263959421,2.1190716448032276,-0.10050251256280562,1.1044176706827447,0.6030150753768782
